R,28280,,$320.90,$216.83,,090,N,,,,,,,,,,,,,,,
R,28285,,$317.88,$223.89,,090,N,,,,,,,,,,,,,,,
R,28286,,$275.12,$182.54,,090,N,,,,,,,,,,,,,,,
R,28288,,$367.70,$262.01,,090,N,,,,,,,,,,,,,,,
R,28289,,$445.76,$332.40,,090,Y,,,,,,,,,,,,,,,
R,28290,,$357.01,$240.43,,090,N,,,,,,,,,,,,,,,
R,28292,,$477.22,$363.26,,090,Y,,,,,,,,,,,,,,,
R,28293,,$630.92,$428.21,,090,Y,,,,,,,,,,,,,,,
R,28294,,$451.40,$321.51,,090,Y,,,,,,,,,,,,,,,
R,28296,,$433.66,$315.86,,090,Y,,,,,,,,,,,,,,,
R,28297,,$497.39,$356.00,,090,Y,,,,,,,,,,,,,,,
R,28298,,$433.86,$304.16,,090,Y,,,,,,,,,,,,,,,
R,28299,,$540.56,$407.43,,090,Y,,,,,,,,,,,,,,,
R,28300,,$397.35,$397.35,,090,Y,,,,,,,,,,,,,,,
R,28302,,$423.77,$423.77,,090,Y,,,,,,,,,,,,,,,
R,28304,,$488.11,$358.82,,090,Y,,,,,,,,,,,,,,,
R,28305,,$389.89,$389.89,,090,Y,,,,,,,,,,,,,,,
R,28306,,$373.95,$245.47,,090,Y,,,,,,,,,,,,,,,
R,28307,,$425.79,$279.35,,090,N,,,,,,,,,,,,,,,
R,28308,,$339.86,$226.31,,090,Y,,,,,,,,,,,,,,,
R,28309,,$532.89,$532.89,,090,N,,,,,,,,,,,,,,,
R,28310,,$326.15,$213.60,,090,N,,,,,,,,,,,,,,,
R,28312,,$308.00,$193.43,,090,N,,,,,,,,,,,,,,,
R,28313,,$315.86,$216.83,,090,N,,,,,,,,,,,,,,,
R,28315,,$290.04,$196.25,,090,N,,,,,,,,,,,,,,,
R,28320,,$372.14,$372.14,,090,Y,,,,,,,,,,,,,,,
R,28322,,$476.42,$348.74,,090,Y,,,,,,,,,,,,,,,
R,28340,,$353.18,$251.72,,090,N,,,,,,,,,,,,,,,
R,28341,,$408.04,$298.72,,090,N,,,,,,,,,,,,,,,
R,28344,,$296.30,$190.81,,090,N,,,,,,,,,,,,,,,
R,28345,,$321.51,$225.10,,090,N,,,,,,,,,,,,,,,
R,28360,,$641.81,$641.81,,090,Y,,,,,,,,,,,,,,,
R,28400,,$150.67,$137.56,,090,N,,,,,,,,,,,,,,,
R,28405,,$231.75,$210.98,,090,N,,,,,,,,,,,,,,,
R,28406,,$320.50,$320.50,,090,N,,,,,,,,,,,,,,,
R,28415,,$672.47,$672.47,,090,Y,,,,,,,,,,,,,,,
R,28420,,$746.90,$746.90,,090,Y,,,,,,,,,,,,,,,
R,28430,,$142.20,$125.86,,090,N,,,,,,,,,,,,,,,
R,28435,,$172.45,$156.52,,090,N,,,,,,,,,,,,,,,
R,28436,,$269.07,$269.07,,090,N,,,,,,,,,,,,,,,
R,28445,,$644.63,$644.63,,090,Y,,,,,,,,,,,,,,,
R,28446,,$730.15,$730.15,,090,Y,,,,,,,,,,,,,,,
R,28450,,$131.31,$116.58,,090,N,,,,,,,,,,,,,,,
R,28455,,$175.08,$157.93,,090,N,,,,,,,,,,,,,,,
R,28456,,$188.39,$188.39,,090,N,,,,,,,,,,,,,,,
R,28465,,$373.35,$373.35,,090,N,,,,,,,,,,,,,,,
R,28470,,$128.68,$115.57,,090,N,,,,,,,,,,,,,,,
R,28475,,$156.52,$139.58,,090,N,,,,,,,,,,,,,,,
R,28476,,$211.38,$211.38,,090,N,,,,,,,,,,,,,,,
R,28485,,$319.09,$319.09,,090,N,,,,,,,,,,,,,,,
R,28490,,$87.74,$75.44,,090,N,,,,,,,,,,,,,,,
R,28495,,$108.11,$91.57,,090,N,,,,,,,,,,,,,,,
R,28496,,$264.43,$139.37,,090,N,,,,,,,,,,,,,,,
R,28505,,$405.42,$300.13,,090,N,,,,,,,,,,,,,,,
R,28510,,$74.02,$72.01,,090,N,,,,,,,,,,,,,,,
R,28515,,$96.61,$85.72,,090,N,,,,,,,,,,,,,,,
R,28525,,$348.54,$242.04,,090,N,,,,,,,,,,,,,,,
R,28530,,$69.18,$61.72,,090,N,,,,,,,,,,,,,,,
R,28531,,$218.84,$116.18,,090,N,,,,,,,,,,,,,,,
R,28540,,$123.04,$111.34,,090,N,,,,,,,,,,,,,,,
R,28545,,$173.06,$153.70,,090,N,,,,,,,,,,,,,,,
R,28546,,$341.48,$201.09,,090,N,,,,,,,,,,,,,,,
R,28555,,$538.34,$405.82,,090,Y,,,,,,,,,,,,,,,
R,28570,,$99.24,$85.32,,090,N,,,,,,,,,,,,,,,
R,28575,,$216.63,$196.46,,090,N,,,,,,,,,,,,,,,
R,28576,,$233.37,$233.37,,090,N,,,,,,,,,,,,,,,
R,28585,,$536.72,$421.96,,090,Y,,,,,,,,,,,,,,,
R,28600,,$131.31,$113.36,,090,N,,,,,,,,,,,,,,,
R,28605,,$191.01,$172.45,,090,N,,,,,,,,,,,,,,,
R,28606,,$237.60,$237.60,,090,N,,,,,,,,,,,,,,,
R,28615,,$479.24,$479.24,,090,Y,,,,,,,,,,,,,,,
R,28630,,$93.19,$65.75,,010,N,,,,,,,,,,,,,,,
R,28635,,$109.32,$82.09,,010,N,,,,,,,,,,,,,,,
R,28636,,$182.94,$119.00,,010,N,,,,,,,,,,,,,,,
R,28645,,$393.52,$290.04,,090,N,,,,,,,,,,,,,,,
R,28660,,$69.18,$53.05,,010,N,,,,,,,,,,,,,,,
R,28665,,$92.98,$79.87,,010,N,,,,,,,,,,,,,,,
R,28666,,$114.77,$114.77,,010,N,,,,,,,,,,,,,,,
R,28675,,$356.81,$248.49,,090,N,,,,,,,,,,,,,,,
R,28705,,$773.32,$773.32,,090,Y,,,,,,,,,,,,,,,
R,28715,,$565.37,$565.37,,090,Y,,,,,,,,,,,,,,,
R,28725,,$464.11,$464.11,,090,Y,,,,,,,,,,,,,,,
R,28730,,$448.38,$448.38,,090,Y,,,,,,,,,,,,,,,
R,28735,,$477.42,$477.42,,090,Y,,,,,,,,,,,,,,,
R,28737,,$411.67,$411.67,,090,Y,,,,,,,,,,,,,,,
R,28740,,$518.97,$379.40,,090,Y,,,,,,,,,,,,,,,
R,28750,,$503.85,$362.45,,090,N,,,,,,,,,,,,,,,
R,28755,,$307.79,$199.48,,090,N,,,,,,,,,,,,,,,
R,28760,,$476.62,$348.13,,090,Y,,,,,,,,,,,,,,,
R,28800,,$334.42,$334.42,,090,Y,,,,,,,,,,,,,,,
R,28805,,$452.82,$452.82,,090,N,,,,,,,,,,,,,,,
R,28810,,$267.25,$267.25,,090,N,,,,,,,,,,,,,,,
R,28820,,$348.74,$240.22,,090,N,,,,,,,,,,,,,,,
R,28825,,$335.83,$228.32,,090,N,,,,,,,,,,,,,,,
,28890,,#,#,,090,N,,,,,,,,,,,,,,,
,28899,,B.R.,B.R.,,090,N,,,,,,,,,,,,,,,
R,29000,,$195.65,$106.09,,000,N,,,,,,,,,,,,,,,
R,29010,,$132.11,$84.71,,000,N,,,,,,,,,,,,,,,
R,29015,,$169.83,$105.69,,000,N,,,,,,,,,,,,,,,
R,29020,,$134.13,$83.50,,000,N,,,,,,,,,,,,,,,
R,29025,,$173.06,$108.31,,000,N,,,,,,,,,,,,,,,
R,29035,,$154.10,$86.53,,000,N,,,,,,,,,,,,,,,
R,29040,,$137.36,$89.76,,000,N,,,,,,,,,,,,,,,
R,29044,,$171.24,$100.65,,000,N,,,,,,,,,,,,,,,
R,29046,,$173.87,$108.51,,000,N,,,,,,,,,,,,,,,
R,29049,,$58.09,$40.95,,000,N,,,,,,,,,,,,,,,
R,29055,,$133.12,$82.90,,000,N,,,,,,,,,,,,,,,
R,29058,,$58.69,$47.20,,000,N,,,,,,,,,,,,,,,
R,29065,,$58.29,$41.35,,000,N,,,,,,,,,,,,,,,
R,29075,,$54.66,$37.72,,000,N,,,,,,,,,,,,,,,
R,29085,,$57.48,$40.34,,000,N,,,,,,,,,,,,,,,
R,29086,,$46.79,$30.86,,000,N,,,,,,,,,,,,,,,
R,29105,,$52.85,$35.70,,000,N,,,,,,,,,,,,,,,
R,29125,,$39.13,$23.60,,000,N,,,,,,,,,,,,,,,
R,29126,,$46.59,$29.45,,000,N,,,,,,,,,,,,,,,
R,29130,,$24.41,$16.94,,000,N,,,,,,,,,,,,,,,
R,29131,,$31.47,$20.17,,000,N,,,,,,,,,,,,,,,
R,29200,,$31.47,$23.60,,000,N,,,,,,,,,,,,,,,
R,29240,,$34.29,$26.02,,000,N,,,,,,,,,,,,,,,
R,29260,,$31.47,$22.39,,000,N,,,,,,,,,,,,,,,
R,29280,,$30.46,$21.58,,000,N,,,,,,,,,,,,,,,
R,29305,,$148.05,$95.61,,000,N,,,,,,,,,,,,,,,
R,29325,,$164.18,$107.51,,000,N,,,,,,,,,,,,,,,
R,29345,,$82.29,$60.91,,000,N,,,,,,,,,,,,,,,
R,29355,,$85.32,$64.75,,000,N,,,,,,,,,,,,,,,
R,29358,,$96.01,$62.33,,000,N,,,,,,,,,,,,,,,
R,29365,,$74.02,$53.05,,000,N,,,,,,,,,,,,,,,
R,29405,,$50.02,$36.31,,000,N,,,,,,,,,,,,,,,
R,29425,,$48.61,$34.69,,000,N,,,,,,,,,,,,,,,
R,29435,,$72.41,$51.64,,000,N,,,,,,,,,,,,,,,
R,29440,,$34.49,$21.38,,000,N,,,,,,,,,,,,,,,
R,29445,,$83.10,$63.94,,000,N,,,,,,,,,,,,,,,
R,29450,,$87.34,$68.78,,000,N,,,,,,,,,,,,,,,
R,29505,,$48.81,$29.25,,000,N,,,,,,,,,,,,,,,
R,29515,,$42.96,$29.65,,000,N,,,,,,,,,,,,,,,
R,29520,,$29.85,$21.58,,000,N,,,,,,,,,,,,,,,
R,29530,,$31.26,$22.59,,000,N,,,,,,,,,,,,,,,
R,29540,,$22.19,$15.93,,000,N,,,,,,,,,,,,,,,
R,29550,,$18.76,$12.10,,000,N,,,,,,,,,,,,,,,
R,29580,,$31.67,$21.58,,000,N,,,,,,,,,,,,,,,
R,29581,,$37.92,$7.66,,000,N,,,,,,,,,,,,,,,
,29582,,#,#,,000,N,,,,,,,,,,,,,,,
,29583,,#,#,,000,N,,,,,,,,,,,,,,,
,29584,,#,#,,000,N,,,,,,,,,,,,,,,
R,29590,,$31.87,$22.79,,000,N,,,,,,,,,,,,,,,
R,29700,,$39.94,$20.57,,000,N,,,,,,,,,,,,,,,
R,29705,,$40.14,$28.24,,000,N,,,,,,,,,,,,,,,
R,29710,,$65.55,$47.00,,000,N,,,,,,,,,,,,,,,
R,29715,,$52.85,$32.88,,000,N,,,,,,,,,,,,,,,
R,29720,,$50.22,$26.02,,000,N,,,,,,,,,,,,,,,
R,29730,,$39.33,$27.03,,000,N,,,,,,,,,,,,,,,
R,29740,,$55.06,$38.93,,000,N,,,,,,,,,,,,,,,
R,29750,,$61.92,$45.99,,000,N,,,,,,,,,,,,,,,
,29799,,B.R.,B.R.,,000,N,,,,,,,,,,,,,,,
R,29800,,$310.62,$310.62,PA,090,N,,,,,,,,,,,,,,,
R,29804,,$390.49,$390.49,PA,090,Y,,,,,,,,,,,,,,,
R/P,29805,,$283.99,$283.99,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29806,,$638.58,$638.58,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29807,,$622.24,$622.24,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29819,,$352.98,$352.98,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29820,,$325.14,$325.14,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29821,,$356.40,$356.40,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29822,,$346.72,$346.72,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29823,,$378.59,$378.59,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29824,,$407.84,$407.84,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29825,,$352.77,$352.77,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29826,,$106.30,$106.30,PA,000,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29827,,$647.86,$647.86,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29828,,$554.27,$554.27,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29830,,$273.51,$273.51,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29834,,$296.90,$296.90,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29835,,$304.57,$304.57,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29836,,$351.16,$351.16,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29837,,$319.09,$319.09,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29838,,$356.20,$356.20,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29840,,$274.31,$274.31,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29843,,$290.65,$290.65,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29844,,$301.34,$301.34,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29845,,$347.13,$347.13,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29846,,$314.85,$314.85,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R,29847,,$326.35,$326.35,,090,Y,,,,,,,,,,,,,,,
R/P,29848,,$307.59,$307.59,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R,29850,,$334.42,$334.42,,090,N,,,,,,,,,,,,,,,
R,29851,,$559.52,$559.52,,090,Y,,,,,,,,,,,,,,,
R,29855,,$472.99,$472.99,,090,Y,,,,,,,,,,,,,,,
R,29856,,$598.65,$598.65,,090,Y,,,,,,,,,,,,,,,
R/P,29860,,$398.96,$398.96,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29861,,$436.28,$436.28,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29862,,$491.74,$491.74,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29863,,$491.74,$491.74,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
,29866,,#,#,,090,N,,,,,,,,,,,,,,,
,29867,,#,#,,090,N,,,,,,,,,,,,,,,
,29868,,#,#,,090,N,,,,,,,,,,,,,,,
R/P,29870,,$360.24,$248.09,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29871,,$309.21,$309.21,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29873,,$315.46,$315.46,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29874,,$323.93,$323.93,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29875,,$298.52,$298.52,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29876,,$394.53,$394.53,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29877,,$374.76,$374.76,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older. PA through HCA for DOS prior to 04/15/2012.,,,,,,,,,,,,,,
R/P,29879,,$398.76,$398.76,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29880,,$345.51,$345.51,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29881,,$331.59,$331.59,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29882,,$420.14,$420.14,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29883,,$506.07,$506.07,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29884,,$373.75,$373.75,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29885,,$451.40,$451.40,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29886,,$381.62,$381.62,PA,090,N,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29887,,$449.39,$449.39,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29888,,$595.02,$595.02,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R/P,29889,,$727.73,$727.73,PA,090,Y,Must have PA through Qualis effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R,29891,,$414.49,$414.49,,090,Y,,,,,,,,,,,,,,,
R,29892,,$382.22,$382.22,,090,Y,,,,,,,,,,,,,,,
R,29893,,$369.31,$257.97,,090,N,,,,,,,,,,,,,,,
R,29894,,$309.61,$309.61,,090,Y,,,,,,,,,,,,,,,
R,29895,,$294.08,$294.08,,090,Y,,,,,,,,,,,,,,,
R,29897,,$311.63,$311.63,,090,Y,,,,,,,,,,,,,,,
R,29898,,$344.30,$344.30,,090,Y,,,,,,,,,,,,,,,
R,29899,,$626.68,$626.68,,090,Y,,,,,,,,,,,,,,,
R,29900,,$285.61,$285.61,,090,N,,,,,,,,,,,,,,,
R,29901,,$322.92,$322.92,,090,N,,,,,,,,,,,,,,,
R,29902,,$357.01,$357.01,,090,N,,,,,,,,,,,,,,,
R,29904,,$380.81,$380.81,,090,Y,,,,,,,,,,,,,,,
R,29905,,$412.48,$412.48,,090,Y,,,,,,,,,,,,,,,
R,29906,,$434.26,$434.26,,090,Y,,,,,,,,,,,,,,,
R,29907,,$523.61,$523.61,,090,Y,,,,,,,,,,,,,,,
R,29914,,$614.18,$614.18,,090,Y,,,,,,,,,,,,,,,
R,29915,,$625.67,$625.67,,090,Y,,,,,,,,,,,,,,,
R,29916,,$625.67,$625.67,,090,Y,,,,,,,,,,,,,,,
P,29999,,B.R.,B.R.,PA,090,N,Must have PA through HCA effective for DOS 04/15/2012 for clients 21 years and older.,,,,,,,,,,,,,,
R,30000,,$145.83,$73.42,,010,N,,,,,,,,,,,,,,,
R,30020,,$145.63,$73.42,,010,N,,,,,,,,,,,,,,,
R,30100,,$89.15,$42.56,,000,N,,,,,,,,,,,,,,,
R,30110,,$144.22,$80.48,,010,N,,,,,,,,,,,,,,,
R,30115,,$267.45,$267.45,,090,N,,,,,,,,,,,,,,,
R,30117,,$552.05,$209.97,,090,N,,,,,,,,,,,,,,,
R,30118,,$471.78,$471.78,,090,N,,,,,,,,,,,,,,,
R,30120,,$320.30,$270.48,,090,N,,,,,,,,,,,,,,,
R,30124,,$174.87,$174.87,,090,N,,,,,,,,,,,,,,,
R,30125,,$376.37,$376.37,,090,Y,,,,,,,,,,,,,,,
R,30130,,$236.59,$236.59,,090,N,,,,,,,,,,,,,,,
R,30140,,$274.92,$274.92,,090,N,,,,,,,,,,,,,,,
R,30150,,$476.01,$476.01,,090,N,,,,,,,,,,,,,,,
R,30160,,$478.43,$478.43,,090,Y,,,,,,,,,,,,,,,
R,30200,,$71.81,$36.91,,000,N,,,,,,,,,,,,,,,
R,30210,,$93.99,$61.72,,010,N,,,,,,,,,,,,,,,
R,30220,,$190.61,$77.45,,010,N,,,,,,,,,,,,,,,
R,30300,,$146.03,$78.46,,010,N,,,,,,,,,,,,,,,
R,30310,,$128.28,$128.28,,010,N,,,,,,,,,,,,,,,
R,30320,,$280.97,$280.97,,090,N,,,,,,,,,,,,,,,
,30400,,#,#,,090,N,,,,,,,,,,,,,,,
,30410,,#,#,,090,Y,,,,,,,,,,,,,,,
,30420,,#,#,,090,N,,,,,,,,,,,,,,,
,30430,,#,#,,090,Y,,,,,,,,,,,,,,,
,30435,,#,#,,090,Y,,,,,,,,,,,,,,,
,30450,,#,#,,090,Y,,,,,,,,,,,,,,,
R,30460,,$462.30,$462.30,,090,Y,,,,,,,,,,,,,,,
R,30462,,$959.29,$959.29,,090,Y,,,,,,,,,,,,,,,
R,30465,,$604.49,$604.49,,090,N,,,,,,,,,,,,,,,
R,30520,,$384.24,$384.24,,090,N,,,,,,,,,,,,,,,
R,30540,,$422.96,$422.96,,090,Y,,,,,,,,,,,,,,,
R,30545,,$569.60,$569.60,,090,Y,,,,,,,,,,,,,,,
R,30560,,$171.85,$86.53,,010,N,,,,,,,,,,,,,,,
R,30580,,$389.68,$303.36,,090,N,,,,,,,,,,,,,,,
R,30600,,$355.40,$263.62,,090,N,,,,,,,,,,,,,,,
R,30620,,$386.46,$386.46,,090,N,,,,,,,,,,,,,,,
R,30630,,$386.05,$386.05,,090,N,,,,,,,,,,,,,,,
R,30801,,$144.62,$85.32,,010,N,,,,,,,,,,,,,,,
R,30802,,$182.74,$117.79,,010,N,,,,,,,,,,,,,,,
R,30901,,$59.10,$34.09,,000,N,,,,,,,,,,,,,,,
R,30903,,$126.26,$48.21,,000,N,,,,,,,,,,,,,,,
R,30905,,$156.92,$60.91,,000,N,,,,,,,,,,,,,,,
R,30906,,$174.67,$80.07,,000,N,,,,,,,,,,,,,,,
R,30915,,$354.99,$354.99,,090,N,,,,,,,,,,,,,,,
R,30920,,$512.12,$512.12,,090,N,,,,,,,,,,,,,,,
R,30930,,$76.65,$76.65,,010,N,,,,,,,,,,,,,,,
,30999,,B.R.,B.R.,,090,N,,,,,,,,,,,,,,,
R,31000,,$112.95,$64.34,,010,N,,,,,,,,,,,,,,,
R,31002,,$124.45,$124.45,,010,N,,,,,,,,,,,,,,,
R,31020,,$304.37,$222.88,,090,N,,,,,,,,,,,,,,,
R,31030,,$427.20,$320.90,,090,N,,,,,,,,,,,,,,,
R,31032,,$352.37,$352.37,,090,N,,,,,,,,,,,,,,,
R,31040,,$466.13,$466.13,,090,N,,,,,,,,,,,,,,,
R,31050,,$300.73,$300.73,,090,N,,,,,,,,,,,,,,,
R,31051,,$398.76,$398.76,,090,N,,,,,,,,,,,,,,,
R,31070,,$272.50,$272.50,,090,N,,,,,,,,,,,,,,,
R,31075,,$482.26,$482.26,,090,Y,,,,,,,,,,,,,,,
R,31080,,$631.52,$631.52,,090,Y,,,,,,,,,,,,,,,
R,31081,,$883.45,$883.45,,090,Y,,,,,,,,,,,,,,,
R,31084,,$713.41,$713.41,,090,Y,,,,,,,,,,,,,,,
R,31085,,$801.96,$801.96,,090,Y,,,,,,,,,,,,,,,
R,31086,,$689.21,$689.21,,090,Y,,,,,,,,,,,,,,,
R,31087,,$665.41,$665.41,,090,Y,,,,,,,,,,,,,,,
R,31090,,$630.11,$630.11,,090,N,,,,,,,,,,,,,,,
R,31200,,$343.70,$343.70,,090,N,,,,,,,,,,,,,,,
R,31201,,$455.44,$455.44,,090,N,,,,,,,,,,,,,,,
R,31205,,$544.59,$544.59,,090,Y,,,,,,,,,,,,,,,
R,31225,,$1137.99,$1137.99,,090,Y,,,,,,,,,,,,,,,
R,31230,,$1266.27,$1266.27,,090,Y,,,,,,,,,,,,,,,
R,31231,,$121.42,$47.20,,000,N,,,,,,,,,,,,,,,
R,31233,,$167.01,$84.11,,000,N,,,,,,,,,,,,,,,
R,31235,,$187.98,$98.83,,000,N,,,,,,,,,,,,,,,
R,31237,,$203.52,$110.94,,000,N,,,,,,,,,,,,,,,
R,31238,,$208.56,$120.41,,000,N,,,,,,,,,,,,,,,
R,31239,,$415.70,$415.70,,010,N,,,,,,,,,,,,,,,
R,31240,,$98.63,$98.63,,000,N,,,,,,,,,,,,,,,
R,31254,,$167.21,$167.21,,000,N,,,,,,,,,,,,,,,
R,31255,,$244.66,$244.66,,000,N,,,,,,,,,,,,,,,
R,31256,,$121.22,$121.22,,000,N,,,,,,,,,,,,,,,
R,31267,,$194.24,$194.24,,000,N,,,,,,,,,,,,,,,
R,31276,,$308.80,$308.80,,000,N,,,,,,,,,,,,,,,
R,31287,,$142.40,$142.40,,000,N,,,,,,,,,,,,,,,
R,31288,,$164.99,$164.99,,000,N,,,,,,,,,,,,,,,
R,31290,,$707.77,$707.77,,010,N,,,,,,,,,,,,,,,
R,31291,,$751.13,$751.13,,010,N,,,,,,,,,,,,,,,
R,31292,,$612.97,$612.97,,010,N,,,,,,,,,,,,,,,
R,31293,,$664.80,$664.80,,010,N,,,,,,,,,,,,,,,
R,31294,,$760.81,$760.81,,010,N,,,,,,,,,,,,,,,
,31295,,#,#,,000,Y,,,,,,,,,,,,,,,
,31296,,#,#,,000,Y,,,,,,,,,,,,,,,
,31297,,#,#,,000,N,,,,,,,,,,,,,,,
,31299,,B.R.,B.R.,,090,N,,,,,,,,,,,,,,,
R,31300,,$778.56,$778.56,,090,Y,,,,,,,,,,,,,,,
R,31320,,$410.66,$410.66,,090,N,,,,,,,,,,,,,,,
R,31360,,$1268.49,$1268.49,,090,Y,,,,,,,,,,,,,,,
R,31365,,$1565.19,$1565.19,,090,Y,,,,,,,,,,,,,,,
R,31367,,$1350.38,$1350.38,,090,Y,,,,,,,,,,,,,,,
R,31368,,$1497.42,$1497.42,,090,Y,,,,,,,,,,,,,,,
R,31370,,$1271.92,$1271.92,,090,Y,,,,,,,,,,,,,,,
R,31375,,$1206.97,$1206.97,,090,Y,,,,,,,,,,,,,,,
R,31380,,$1189.63,$1189.63,,090,Y,,,,,,,,,,,,,,,
R,31382,,$1303.99,$1303.99,,090,Y,,,,,,,,,,,,,,,
R,31390,,$1745.51,$1745.51,,090,Y,,,,,,,,,,,,,,,
R,31395,,$1836.48,$1836.48,,090,Y,,,,,,,,,,,,,,,
R,31400,,$619.82,$619.82,,090,Y,,,,,,,,,,,,,,,
R,31420,,$513.93,$513.93,,090,Y,,,,,,,,,,,,,,,
R,31500,,$65.55,$65.55,,000,N,,,,,,,,,,,,,,,
