,01250,,4 Base,4 Base,,000,N,,,,,,
,01260,,3 Base,3 Base,,000,N,,,,,,
,01270,,8 Base,8 Base,,000,N,,,,,,
,01272,,4 Base,4 Base,,000,N,,,,,,
,01274,,6 Base,6 Base,,000,N,,,,,,
,01320,,4 Base,4 Base,,000,N,,,,,,
,01340,,4 Base,4 Base,,000,N,,,,,,
,01360,,5 Base,5 Base,,000,N,,,,,,
,01380,,3 Base,3 Base,,000,N,,,,,,
,01382,,3 Base,3 Base,,000,N,,,,,,
,01390,,3 Base,3 Base,,000,N,,,,,,
,01392,,4 Base,4 Base,,000,N,,,,,,
,01400,,4 Base,4 Base,,000,N,,,,,,
,01402,,7 Base,7 Base,,000,N,,,,,,
,01404,,5 Base,5 Base,,000,N,,,,,,
,01420,,3 Base,3 Base,,000,N,,,,,,
,01430,,3 Base,3 Base,,000,N,,,,,,
,01432,,6 Base,6 Base,,000,N,,,,,,
,01440,,8 Base,8 Base,,000,N,,,,,,
,01442,,8 Base,8 Base,,000,N,,,,,,
,01444,,8 Base,8 Base,,000,N,,,,,,
,01462,,3 Base,3 Base,,000,N,,,,,,
,01464,,3 Base,3 Base,,000,N,,,,,,
,01470,,3 Base,3 Base,,000,N,,,,,,
,01472,,5 Base,5 Base,,000,N,,,,,,
,01474,,5 Base,5 Base,,000,N,,,,,,
,01480,,3 Base,3 Base,,000,N,,,,,,
,01482,,4 Base,4 Base,,000,N,,,,,,
,01484,,4 Base,4 Base,,000,N,,,,,,
,01486,,7 Base,7 Base,,000,N,,,,,,
,01490,,3 Base,3 Base,,000,N,,,,,,
,01500,,8 Base,8 Base,,000,N,,,,,,
,01502,,6 Base,6 Base,,000,N,,,,,,
,01520,,3 Base,3 Base,,000,N,,,,,,
,01522,,5 Base,5 Base,,000,N,,,,,,
,01610,,5 Base,5 Base,,000,N,,,,,,
,01620,,4 Base,4 Base,,000,N,,,,,,
,01622,,4 Base,4 Base,,000,N,,,,,,
,01630,,5 Base,5 Base,,000,N,,,,,,
,01634,,9 Base,9 Base,,000,N,,,,,,
,01636,,15 Base,15 Base,,000,N,,,,,,
,01638,,10 Base,10 Base,,000,N,,,,,,
,01650,,6 Base,6 Base,,000,N,,,,,,
,01652,,10 Base,10 Base,,000,N,,,,,,
,01654,,8 Base,8 Base,,000,N,,,,,,
,01656,,10 Base,10 Base,,000,N,,,,,,
,01670,,4 Base,4 Base,,000,N,,,,,,
,01680,,3 Base,3 Base,,000,N,,,,,,
,01682,,4 Base,4 Base,,000,N,,,,,,
,01710,,3 Base,3 Base,,000,N,,,,,,
,01712,,5 Base,5 Base,,000,N,,,,,,
,01714,,5 Base,5 Base,,000,N,,,,,,
,01716,,5 Base,5 Base,,000,N,,,,,,
,01730,,3 Base,3 Base,,000,N,,,,,,
,01732,,3 Base,3 Base,,000,N,,,,,,
,01740,,4 Base,4 Base,,000,N,,,,,,
,01742,,5 Base,5 Base,,000,N,,,,,,
,01744,,5 Base,5 Base,,000,N,,,,,,
,01756,,6 Base,6 Base,,000,N,,,,,,
,01758,,5 Base,5 Base,,000,N,,,,,,
,01760,,7 Base,7 Base,,000,N,,,,,,
,01770,,6 Base,6 Base,,000,N,,,,,,
,01772,,6 Base,6 Base,,000,N,,,,,,
,01780,,3 Base,3 Base,,000,N,,,,,,
,01782,,4 Base,4 Base,,000,N,,,,,,
,01810,,3 Base,3 Base,,000,N,,,,,,
,01820,,3 Base,3 Base,,000,N,,,,,,
,01829,,3 Base,3 Base,,000,N,,,,,,
,01830,,3 Base,3 Base,,000,N,,,,,,
,01832,,6 Base,6 Base,,000,N,,,,,,
,01840,,6 Base,6 Base,,000,N,,,,,,
,01842,,6 Base,6 Base,,000,N,,,,,,
,01844,,6 Base,6 Base,,000,N,,,,,,
,01850,,3 Base,3 Base,,000,N,,,,,,
,01852,,4 Base,4 Base,,000,N,,,,,,
,01860,,3 Base,3 Base,,000,N,,,,,,
,01916,,5 Base,5 Base,,000,N,,,,,,
,01920,,7 Base,7 Base,,000,N,,,,,,
L,01922,,7 Base,7 Base,,000,N,,,,,,
,01924,,6 Base,6 Base,,000,N,,,,,,
,01925,,8 Base,8 Base,,000,N,,,,,,
,01926,,10 Base,10 Base,,000,N,,,,,,
,01930,,5 Base,5 Base,,000,N,,,,,,
,01931,,7 Base,7 Base,,000,N,,,,,,
,01932,,7 Base,7 Base,,000,N,,,,,,
,01933,,8 Base,8 Base,,000,N,,,,,,
,01935,,5 Base,5 Base,,000,N,,,,,,
,01936,,5 Base,5 Base,,000,N,,,,,,
,01951,,3 Base,3 Base,,000,N,,,,,,
,01952,,5 Base,5 Base,,000,N,,,,,,
,01953,,$21.20,$21.20,,000,N,,,,,,
,01958,,5 Base,5 Base,,000,N,,,,,,
,01960,,5 Base,5 Base,,000,N,,,,,,
,01961,,7 Base,7 Base,,000,N,,,,,,
,01962,,8 Base,8 Base,,000,N,,,,,,
,01963,,10 Base,10 Base,,000,N,,,,,,
,01965,,4 Base,4 Base,,000,N,,,,,,
,01966,,4 Base,4 Base,,000,N,,,,,,
,01967,,5 Base,5 Base,,000,N,,,,,,
,01968,,3 Base,3 Base,,000,N,,,,,,
,01969,,5 Base,5 Base,,000,N,,,,,,
,01990,,7 Base,7 Base,,000,N,,,,,,
,01991,,3 Base,3 Base,,000,N,,,,,,
,01992,,5 Base,5 Base,,000,N,,,,,,
,01996,,$23.35,$23.35,,000,N,,,,,,
,01999,,B.R.,B.R.,,000,N,,,,,,
,10021,,$90.23,$42.07,,000,N,,,,,,
,10022,,$85.18,$39.33,,000,N,,,,,,
,10030,,$484.60,$93.60,,000,N,,,,,,
,10040,,$60.36,$52.79,,010,N,,,,,,
,10060,,$70.04,$58.26,,010,N,,,,,,
,10061,,$123.46,$107.69,,010,N,,,,,,
,10080,,$108.74,$62.26,,010,N,,,,,,
,10081,,$163.01,$103.06,,010,N,,,,,,
,10120,,$92.12,$62.68,,010,N,,,,,,
,10121,,$165.53,$111.47,,010,N,,,,,,
,10140,,$98.22,$71.51,,010,N,,,,,,
,10160,,$78.45,$57.84,,010,N,,,,,,
,10180,,$148.07,$106.85,,010,N,,,,,,
,11000,,$33.02,$17.25,,000,N,,,,,,
,11001,,$12.83,$8.62,,000,N,,,,,,
,11004,,$343.26,$343.26,,000,N,,,,,,
,11005,,$459.36,$459.36,,000,N,,,,,,
,11006,,$415.61,$415.61,,000,N,,,,,,
,11008,,$161.11,$161.11,,000,N,,,,,,
,11010,,$294.46,$165.95,,010,N,,,,,,
,11011,,$324.12,$178.57,,000,N,,,,,,
,11012,,$428.02,$253.03,,000,N,,,,,,
,11042,,$70.67,$37.02,,000,N,,,,,,
,11043,,$137.98,$93.81,,000,N,,,,,,
,11044,,$190.14,$139.24,,000,N,,,,,,
,11045,,$25.24,$16.20,,000,N,,,,,,
,11046,,$43.75,$33.44,,000,N,,,,,,
,11047,,$74.46,$59.52,,000,N,,,,,,
,11055,,$29.03,$9.68,,000,N,,,,,,
,11056,,$35.34,$13.67,,000,N,,,,,,
,11057,,$39.96,$17.88,,000,N,,,,,,
,11100,,$61.84,$29.24,,000,N,,,,,,
,11101,,$19.35,$14.72,,000,N,,,,,,
,11200,,CNC,CNC,,010,N,,,,,,
,11201,,CNC,CNC,,000,N,,,,,,
,11300,,$58.26,$21.03,,000,N,,,,,,
,11301,,$71.51,$31.97,,000,N,,,,,,
,11302,,$84.34,$37.44,,000,N,,,,,,
,11303,,$93.18,$44.38,,000,N,,,,,,
,11305,,$59.52,$23.35,,000,N,,,,,,
,11306,,$72.98,$30.92,,000,N,,,,,,
,11307,,$86.02,$39.75,,000,N,,,,,,
,11308,,$90.44,$44.17,,000,N,,,,,,
,11310,,$67.94,$28.18,,000,N,,,,,,
,11311,,$66.04,$39.12,,000,N,,,,,,
,11312,,$95.91,$46.90,,000,N,,,,,,
,11313,,$111.05,$60.15,,000,N,,,,,,
,11400,,$74.04,$48.17,,010,N,,,,,,
,11401,,$89.18,$62.26,,010,N,,,,,,
,11402,,$99.07,$68.36,,010,N,,,,,,
,11403,,$114.21,$88.13,,010,N,,,,,,
,11404,,$129.56,$96.54,,010,N,,,,,,
,11406,,$185.72,$145.97,,010,N,,,,,,
,11420,,$73.83,$49.43,,010,N,,,,,,
,11421,,$94.23,$66.46,,010,N,,,,,,
,11422,,$105.17,$81.40,,010,N,,,,,,
,11423,,$120.73,$94.23,,010,N,,,,,,
,11424,,$139.03,$107.06,,010,N,,,,,,
,11426,,$197.92,$163.22,,010,N,,,,,,
,11440,,$81.61,$62.68,,010,N,,,,,,
,11441,,$100.96,$79.29,,010,N,,,,,,
,11442,,$112.74,$87.71,,010,N,,,,,,
,11443,,$133.98,$106.85,,010,N,,,,,,
,11444,,$168.68,$136.08,,010,N,,,,,,
,11446,,$233.47,$195.19,,010,N,,,,,,
,11450,,$226.74,$149.54,,090,N,,,,,,
,11451,,$289.62,$192.66,,090,N,,,,,,
,11462,,$221.90,$143.23,,090,N,,,,,,
,11463,,$296.99,$194.77,,090,N,,,,,,
,11470,,$249.24,$168.47,,090,N,,,,,,
,11471,,$308.55,$210.54,,090,N,,,,,,
,11600,,$115.68,$71.93,,010,N,,,,,,
,11601,,$136.71,$89.18,,010,N,,,,,,
,11602,,$148.28,$97.80,,010,N,,,,,,
,11603,,$168.68,$116.73,,010,N,,,,,,
,11604,,$187.82,$128.72,,010,N,,,,,,
,11606,,$267.96,$190.56,,010,N,,,,,,
,11620,,$117.15,$72.98,,010,N,,,,,,
,11621,,$137.56,$89.60,,010,N,,,,,,
,11622,,$153.33,$102.64,,010,N,,,,,,
,11623,,$179.62,$127.04,,010,N,,,,,,
,11624,,$202.13,$143.66,,010,N,,,,,,
,11626,,$243.77,$175.84,,010,N,,,,,,
,11640,,$120.52,$75.30,,010,N,,,,,,
,11641,,$142.60,$93.81,,010,N,,,,,,
,11642,,$162.16,$110.21,,010,N,,,,,,
,11643,,$191.82,$138.40,,010,N,,,,,,
,11644,,$236.20,$171.21,,010,N,,,,,,
,11646,,$307.71,$237.25,,010,N,,,,,,
,11719,,$8.41,$4.63,,000,N,,,,,,
,11720,,$19.56,$9.04,,000,N,,,,,,
,11721,,$27.13,$14.93,,000,N,,,,,,
,11730,,$59.94,$30.71,,000,N,,,,,,
,11732,,$21.45,$12.20,,000,N,,,,,,
,11740,,$30.29,$19.98,,000,N,,,,,,
,11750,,$135.66,$105.38,,010,N,,,,,,
,11752,,$194.56,$157.75,,010,N,,,,,,
,11755,,$81.19,$47.53,,000,N,,,,,,
,11760,,$141.34,$80.77,,010,N,,,,,,
,11762,,$171.00,$112.11,,010,N,,,,,,
,11765,,$101.59,$57.00,,010,N,,,,,,
,11770,,$166.16,$109.37,,010,N,,,,,,
,11771,,$340.52,$257.02,,090,N,,,,,,
,11772,,$413.93,$342.42,,090,N,,,,,,
,11900,,$33.02,$18.72,,000,N,,,,,,
,11901,,$41.65,$29.24,,000,N,,,,,,
L,11920,,$103.06,$69.20,,000,N,,,,,,
L,11921,,$119.47,$81.40,,000,N,,,,,,
,11922,,CNC,CNC,,000,N,,,,,,
,11950,,CNC,CNC,,000,N,,,,,,
,11951,,CNC,CNC,,000,N,,,,,,
,11952,,CNC,CNC,,000,N,,,,,,
,11954,,CNC,CNC,,000,N,,,,,,
L,11960,,$563.26,$563.26,,090,N,,,,,,
L,11970,,$368.29,$368.29,,090,N,,,,,,
L,11971,,$286.47,$194.13,,090,N,,,,,,
,11976,,$86.87,$57.63,,000,N,,,,,,
L,11980,,$61.63,$47.53,PA,000,N,,,,,,
L,11981,,$82.66,$48.38,,000,N,,,,,,
L,11982,,$93.60,$58.26,,000,N,,,,,,
L,11983,,$129.35,$101.80,,000,N,,,,,,
,12001,,$54.05,$26.71,,000,N,,,,,,
,12002,,$65.41,$35.13,,000,N,,,,,,
,12004,,$76.77,$43.75,,000,N,,,,,,
,12005,,$99.70,$59.10,,000,N,,,,,,
,12006,,$119.89,$71.72,,000,N,,,,,,
,12007,,$138.82,$89.18,,000,N,,,,,,
,12011,,$65.83,$33.23,,000,N,,,,,,
,12013,,$72.14,$37.23,,000,N,,,,,,
,12014,,$84.76,$47.32,,000,N,,,,,,
,12015,,$103.27,$58.68,,000,N,,,,,,
,12016,,$127.25,$79.72,,000,N,,,,,,
,12017,,$90.86,$90.86,,000,N,,,,,,
,12018,,$102.64,$102.64,,000,Y,,,,,,
,12020,,$172.68,$114.63,,010,N,,,,,,
,12021,,$100.33,$84.97,,010,N,,,,,,
,12031,,$141.97,$91.91,,010,N,,,,,,
,12032,,$181.30,$116.94,,010,N,,,,,,
,12034,,$186.35,$123.67,,010,N,,,,,,
,12035,,$231.15,$144.92,,010,N,,,,,,
,12036,,$253.87,$167.63,,010,N,,,,,,
,12037,,$285.21,$195.82,,010,N,,,,,,
,12041,,$144.71,$94.02,,010,N,,,,,,
,12042,,$172.26,$119.89,,010,N,,,,,,
,12044,,$215.59,$129.14,,010,N,,,,,,
,12045,,$241.04,$162.16,,010,N,,,,,,
,12046,,$286.47,$183.20,,010,N,,,,,,
,12047,,$314.44,$203.81,,010,Y,,,,,,
,12051,,$154.80,$103.06,,010,N,,,,,,
,12052,,$175.63,$121.99,,010,N,,,,,,
,12053,,$206.96,$130.61,,010,N,,,,,,
,12054,,$220.64,$136.92,,010,N,,,,,,
,12055,,$286.47,$182.36,,010,N,,,,,,
,12056,,$331.06,$228.63,,010,N,,,,,,
,12057,,$337.79,$229.26,,010,Y,,,,,,
,13100,,$200.23,$123.46,,010,N,,,,,,
,13101,,$236.83,$152.28,,010,N,,,,,,
,13102,,$72.98,$44.59,,000,N,,,,,,
,13120,,$209.28,$141.97,,010,N,,,,,,
,13121,,$255.13,$160.27,,010,N,,,,,,
,13122,,$79.72,$51.11,,000,N,,,,,,
,13131,,$230.52,$150.39,,010,N,,,,,,
,13132,,$284.37,$188.67,,010,N,,,,,,
,13133,,$106.43,$78.66,,000,N,,,,,,
,13151,,$252.40,$172.47,,010,N,,,,,,
,13152,,$302.24,$208.86,,010,N,,,,,,
,13153,,$115.89,$84.97,,000,N,,,,,,
,13160,,$484.18,$484.18,,090,N,,,,,,
,14000,,$372.92,$302.45,,090,N,,,,,,
,14001,,$477.24,$392.06,,090,N,,,,,,
,14020,,$418.35,$343.05,,090,N,,,,,,
,14021,,$520.99,$432.23,,090,N,,,,,,
,14040,,$457.05,$381.75,,090,N,,,,,,
,14041,,$563.89,$467.77,,090,N,,,,,,
,14060,,$465.88,$406.57,,090,N,,,,,,
,14061,,$606.38,$500.59,,090,N,,,,,,
,14301,,$644.66,$530.66,,090,Y,,,,,,
,14302,,$132.93,$132.93,,000,Y,,,,,,
,14350,,$427.39,$427.39,,090,N,,,,,,
,15002,,$208.65,$135.87,,000,N,,,,,,
,15003,,$45.43,$27.13,,000,N,,,,,,
,15004,,$242.51,$163.64,,000,N,,,,,,
,15005,,$74.88,$54.48,,000,N,,,,,,
,15040,,$155.64,$76.14,,000,N,,,,,,
,15050,,$342.00,$269.85,,090,N,,,,,,
,15100,,$514.68,$430.12,,090,N,,,,,,
,15101,,$111.69,$66.25,,000,N,,,,,,
,15110,,$516.78,$449.90,,090,N,,,,,,
,15111,,$67.10,$60.36,,000,N,,,,,,
,15115,,$521.41,$455.36,,090,N,,,,,,
,15116,,$89.18,$79.93,,000,N,,,,,,
,15120,,$512.57,$421.71,,090,N,,,,,,
,15121,,$124.73,$79.08,,000,N,,,,,,
,15130,,$407.41,$342.00,,090,N,,,,,,
,15131,,$60.36,$55.53,,000,N,,,,,,
,15135,,$513.21,$449.69,,090,N,,,,,,
,15136,,$56.16,$52.16,,000,N,,,,,,
,15150,,$409.09,$372.49,,090,N,,,,,,
,15151,,$69.83,$64.36,,000,N,,,,,,
,15152,,$89.39,$83.50,,000,N,,,,,,
,15155,,$425.92,$392.90,,090,N,,,,,,
,15156,,$94.23,$88.34,,000,N,,,,,,
,15157,,$98.86,$92.12,,000,N,,,,,,
,15200,,$498.69,$405.10,,090,N,,,,,,
,15201,,$89.60,$47.74,,000,N,,,,,,
,15220,,$462.94,$371.02,,090,N,,,,,,
,15221,,$82.66,$42.91,,000,N,,,,,,
,15240,,$560.11,$483.76,,090,N,,,,,,
,15241,,$111.69,$67.31,,000,N,,,,,,
,15260,,$607.64,$519.09,,090,N,,,,,,
,15261,,$130.19,$84.55,,000,N,,,,,,
,15271,,$85.39,$51.32,,000,N,,,,,,
,15272,,$15.99,$10.31,,000,N,,,,,,
,15273,,$177.10,$120.31,,000,N,,,,,,
,15274,,$41.65,$26.29,,000,N,,,,,,
,15275,,$91.70,$59.52,,000,N,,,,,,
,15276,,$20.61,$14.93,,000,N,,,,,,
,15277,,$189.72,$131.88,,000,N,,,,,,
,15278,,$49.85,$32.81,,000,N,,,,,,
,15570,,$548.75,$443.59,,090,N,,,,,,
,15572,,$532.13,$448.84,,090,N,,,,,,
,15574,,$550.22,$463.57,,090,N,,,,,,
,15576,,$487.54,$407.62,,090,N,,,,,,
,15600,,$194.77,$125.36,,090,N,,,,,,
,15610,,$214.75,$145.76,,090,N,,,,,,
,15620,,$266.28,$197.92,,090,N,,,,,,
,15630,,$277.43,$209.91,,090,N,,,,,,
,15650,,$306.24,$232.41,,090,N,,,,,,
,15731,,$681.47,$611.85,,090,N,,,,,,
,15732,,$783.06,$686.31,,090,N,,,,,,
,15734,,$896.43,$790.84,,090,Y,,,,,,
,15736,,$791.05,$686.94,,090,N,,,,,,
,15738,,$841.95,$743.73,,090,Y,,,,,,
,15740,,$610.80,$514.26,,090,N,,,,,,
,15750,,$550.22,$550.22,,090,Y,,,,,,
,15756,,"$1,406.27","$1,406.27",,090,Y,,,,,,
,15757,,"$1,389.86","$1,389.86",,090,Y,,,,,,
,15758,,"$1,390.91","$1,390.91",,090,Y,,,,,,
,15760,,$515.10,$429.49,,090,N,,,,,,
,15770,,$409.30,$409.30,,090,Y,,,,,,
,15775,,CNC,CNC,,000,N,,,,,,
,15776,,CNC,CNC,,000,N,,,,,,
,15777,,$126.20,$126.20,PA,000,N,Limit 1 per client per lifetime,,,,,
,15780,,$505.00,$380.07,,090,N,,,,,,
